participant_id,gender,age,race_ethnicity,education_level,poverty_income_ratio,interview_sample_weight,exam_sample_weight,strata,psu,interview_sample_weight_missing,pir_category
132965,Female,64,Non-Hispanic White,College graduate or above,2.33,23917.909919,27787.925181,184.0,1.0,False,High
132970,Female,40,Non-Hispanic Asian,College graduate or above,4.0,32962.998792,40674.631013,179.0,1.0,False,High
132971,Female,39,Non-Hispanic White,College graduate or above,2.54,13566.573088,18620.363866,177.0,1.0,False,High
132972,Female,47,Non-Hispanic Black,College graduate or above,4.1,26589.491544,33676.813764,176.0,1.0,False,High
132977,Female,58,Non-Hispanic White,College graduate or above,5.0,32307.675848,40807.936171,173.0,2.0,False,Very High
132978,Male,23,Non-Hispanic Asian,College graduate or above,5.0,27961.849944,36338.002116,174.0,2.0,False,Very High
132979,Male,63,Non-Hispanic White,College graduate or above,4.56,32777.187836,40454.703701,184.0,1.0,False,High
132983,Female,38,Other Hispanic,High school/GED,0.14,29317.981125,57863.923188,183.0,1.0,False,Low
132990,Female,60,Non-Hispanic White,College graduate or above,3.42,13752.016782,14605.172713,175.0,1.0,False,High
132991,Female,64,Non-Hispanic Asian,High school/GED,3.0,18485.668823,25884.285928,179.0,2.0,False,High
132992,Female,74,Non-Hispanic White,Some college/AA degree,1.37,29313.138639,32132.366962,186.0,2.0,False,Mid
132994,Female,65,Non-Hispanic White,College graduate or above,2.61,13625.041951,15028.910564,173.0,2.0,False,High
132995,Female,66,Non-Hispanic White,High school/GED,2.28,25789.736982,26445.187065,185.0,1.0,False,High
132996,Male,51,Non-Hispanic Black,Some college/AA degree,2.16,75500.790809,109664.432013,182.0,2.0,False,High
132998,Male,66,Mexican American,<9th grade,0.41,10092.544512,9982.490638,183.0,1.0,False,Low
133002,Male,28,Non-Hispanic Black,High school/GED,0.87,38588.172414,75104.021227,176.0,1.0,False,Low
133003,Male,77,Non-Hispanic White,Some college/AA degree,2.36,18462.312215,19953.37214,177.0,1.0,False,High
133009,Male,26,Non-Hispanic White,College graduate or above,5.0,32520.767887,35102.396423,178.0,2.0,False,Very High
133010,Female,64,Non-Hispanic White,Some college/AA degree,1.47,19705.18599,24505.998245,184.0,2.0,False,Mid
133013,Female,23,Non-Hispanic Black,Some college/AA degree,1.74,34772.85548,48013.364611,183.0,2.0,False,Mid
133015,Female,28,Non-Hispanic White,College graduate or above,4.19,25027.19295,29842.226415,180.0,2.0,False,High
133018,Female,71,Mexican American,<9th grade,1.19,11357.828982,14720.795131,173.0,1.0,False,Mid
133019,Female,64,Non-Hispanic Black,9-11th grade,0.85,14316.036387,21855.823996,182.0,2.0,False,Low
133020,Female,67,Other/Multi-Racial,Some college/AA degree,2.8,21666.701342,26595.704987,176.0,2.0,False,High
133022,Male,42,Non-Hispanic White,Some college/AA degree,5.0,30900.963781,37656.066115,179.0,2.0,False,Very High
133023,Female,56,Non-Hispanic Asian,Some college/AA degree,5.0,16437.924981,18415.625032,175.0,2.0,False,Very High
133024,Female,69,Non-Hispanic White,College graduate or above,3.31,23771.547498,26921.257299,176.0,2.0,False,High
133025,Male,65,Non-Hispanic White,9-11th grade,4.18,40077.341806,61518.591663,178.0,2.0,False,High
133027,Male,36,Non-Hispanic White,College graduate or above,5.0,50118.414752,62056.804238,182.0,2.0,False,Very High
133028,Female,79,Non-Hispanic White,High school/GED,5.0,14269.747903,20816.834976,179.0,1.0,False,Very High
133030,Female,63,Non-Hispanic White,College graduate or above,5.0,30569.778699,37372.115986,178.0,1.0,False,Very High
133031,Female,66,Non-Hispanic White,High school/GED,4.06,22528.122439,28930.223879,185.0,1.0,False,High
133033,Female,58,Non-Hispanic White,College graduate or above,5.0,92328.376166,128866.29511,180.0,2.0,False,Very High
133035,Female,29,Other/Multi-Racial,Some college/AA degree,3.24,30757.480983,42662.909589,173.0,1.0,False,High
133038,Female,60,Non-Hispanic Black,College graduate or above,4.1,18408.310901,20746.643508,184.0,2.0,False,High
133041,Female,42,Non-Hispanic White,Some college/AA degree,0.48,53828.062461,64890.953865,186.0,1.0,False,Low
133042,Male,68,Non-Hispanic White,High school/GED,5.0,15665.10222,20461.653134,174.0,1.0,False,Very High
133044,Female,25,Mexican American,Some college/AA degree,1.44,22837.417267,35736.407411,174.0,1.0,False,Mid
133046,Female,23,Non-Hispanic Black,Some college/AA degree,1.3,11557.722842,21715.709899,184.0,2.0,False,Mid
133049,Female,75,Non-Hispanic White,Some college/AA degree,1.71,14840.139396,18367.763676,175.0,1.0,False,Mid
133050,Male,80,Non-Hispanic Asian,High school/GED,1.7349999999999999,22889.675247,33919.436256,175.0,1.0,False,Mid
133051,Female,40,Mexican American,<9th grade,1.19,89425.969582,103203.535371,184.0,1.0,False,Mid
133053,Male,70,Non-Hispanic White,High school/GED,2.06,20541.085572,27343.742194,182.0,1.0,False,High
133055,Male,26,Non-Hispanic White,Some college/AA degree,5.0,18878.733654,24867.409184,180.0,1.0,False,Very High
133056,Female,60,Non-Hispanic White,College graduate or above,5.0,41726.267688,48665.840015,182.0,2.0,False,Very High
133057,Female,62,Non-Hispanic White,High school/GED,2.28,34339.235708,44370.657364,178.0,1.0,False,High
133058,Female,38,Non-Hispanic White,High school/GED,2.28,126918.449112,165130.835787,180.0,2.0,False,High
133059,Male,63,Non-Hispanic White,Some college/AA degree,2.92,26809.15094,27346.105372,181.0,1.0,False,High
133060,Male,57,Non-Hispanic Asian,College graduate or above,3.0,32083.981418,37748.747632,179.0,2.0,False,High
133065,Male,59,Non-Hispanic White,Some college/AA degree,2.92,112165.770262,115099.745934,180.0,2.0,False,High
133066,Female,70,Non-Hispanic White,Some college/AA degree,3.71,31327.913831,40209.362634,181.0,2.0,False,High
133068,Female,68,Non-Hispanic White,College graduate or above,0.82,10416.060341,11062.258189,179.0,1.0,False,Low
133069,Female,70,Mexican American,9-11th grade,1.94,15907.133865,17584.382118,174.0,1.0,False,Mid
133071,Female,67,Non-Hispanic White,Some college/AA degree,3.04,32581.124505,35177.331658,178.0,2.0,False,High
133074,Female,66,Non-Hispanic White,High school/GED,2.07,17953.62163,18937.968779,185.0,1.0,False,High
133076,Male,59,Non-Hispanic White,High school/GED,0.91,93756.548177,96944.662705,180.0,1.0,False,Low
133077,Male,69,Non-Hispanic White,Some college/AA degree,5.0,56279.739514,78032.529762,180.0,2.0,False,Very High
133078,Male,63,Non-Hispanic Black,College graduate or above,4.66,16048.026524,17776.145106,176.0,1.0,False,High
133080,Male,38,Mexican American,College graduate or above,5.0,65639.49025,57642.682448,182.0,1.0,False,Very High
133081,Male,76,Other/Multi-Racial,Some college/AA degree,4.88,14430.689501,22306.20736,176.0,1.0,False,High
133082,Female,37,Non-Hispanic White,College graduate or above,2.83,35085.096492,43923.969602,180.0,1.0,False,High
133083,Male,78,Mexican American,<9th grade,1.49,9008.54889,22020.346608,179.0,1.0,False,Mid
133084,Male,63,Non-Hispanic Black,College graduate or above,4.1,26653.869388,31103.864416,176.0,1.0,False,High
133089,Female,39,Other Hispanic,College graduate or above,1.77,21875.784723,29502.26983,174.0,1.0,False,Mid
133090,Male,77,Non-Hispanic White,College graduate or above,5.0,48919.665877,60147.935927,184.0,1.0,False,Very High
133091,Female,80,Non-Hispanic White,College graduate or above,4.73,11799.05491,21709.827127,179.0,1.0,False,High
133092,Male,67,Non-Hispanic White,High school/GED,3.12,62276.341756,86829.912185,178.0,2.0,False,High
133093,Female,61,Other Hispanic,College graduate or above,5.0,13738.044238,15536.324116,183.0,2.0,False,Very High
133095,Female,54,Non-Hispanic White,High school/GED,3.68,49226.626856,62024.830968,180.0,2.0,False,High
133096,Male,69,Other Hispanic,College graduate or above,5.0,12569.574403,11440.209888,174.0,2.0,False,Very High
133097,Female,80,Other/Multi-Racial,Some college/AA degree,0.95,12587.269042,18104.599016,185.0,2.0,False,Low
133098,Male,71,Other/Multi-Racial,College graduate or above,2.21,6660.078578,8368.545999,174.0,1.0,False,High
133099,Female,65,Other Hispanic,9-11th grade,1.12,7376.271809,10098.710969,183.0,1.0,False,Mid
133100,Female,63,Non-Hispanic White,Some college/AA degree,1.77,21624.807292,21311.782751,181.0,1.0,False,Mid
133101,Male,45,Non-Hispanic White,Some college/AA degree,1.52,12218.44583,12650.559184,174.0,1.0,False,Mid
133104,Female,62,Non-Hispanic Black,Some college/AA degree,1.13,14528.186183,17646.659445,177.0,2.0,False,Mid
133106,Female,66,Non-Hispanic White,High school/GED,4.95,38655.461991,58924.530529,176.0,2.0,False,High
133108,Male,45,Non-Hispanic White,College graduate or above,2.82,83125.938927,108758.856777,182.0,2.0,False,High
133109,Female,69,Non-Hispanic White,High school/GED,2.21,32242.183793,37115.005618,176.0,2.0,False,High
133111,Female,61,Non-Hispanic White,High school/GED,2.98,13055.593333,23607.796084,177.0,1.0,False,High
133112,Male,37,Mexican American,College graduate or above,5.0,14875.409936,18154.068555,175.0,2.0,False,Very High
133113,Female,37,Non-Hispanic White,High school/GED,2.28,24371.996831,36528.875845,185.0,2.0,False,High
133114,Male,69,Non-Hispanic Black,High school/GED,2.31,13218.04914,12837.316163,177.0,1.0,False,High
133115,Female,43,Mexican American,College graduate or above,5.0,67667.946048,80402.445081,184.0,1.0,False,Very High
133116,Male,53,Other Hispanic,College graduate or above,3.43,19253.977035,17319.540114,176.0,1.0,False,High
133123,Male,80,Non-Hispanic White,Some college/AA degree,4.97,13199.553371,21518.943706,179.0,1.0,False,High
133125,Male,40,Non-Hispanic Black,College graduate or above,5.0,76641.885858,70903.107633,186.0,2.0,False,Very High
133127,Female,21,Non-Hispanic White,High school/GED,5.0,100724.723067,133400.727342,186.0,2.0,False,Very High
133129,Female,80,Non-Hispanic Black,College graduate or above,0.69,59412.045411,94779.682867,186.0,1.0,False,Low
133130,Female,61,Other/Multi-Racial,Some college/AA degree,1.93,18188.528384,19974.862441,174.0,2.0,False,Mid
133131,Female,55,Non-Hispanic White,High school/GED,5.0,43370.952505,60005.265323,173.0,1.0,False,Very High
133133,Male,32,Non-Hispanic Black,College graduate or above,4.1,35977.680436,48433.220238,184.0,1.0,False,High
133134,Male,28,Non-Hispanic White,Some college/AA degree,2.19,21779.802642,31751.862894,185.0,1.0,False,High
133135,Male,61,Non-Hispanic Black,High school/GED,0.03,9825.84776,11121.157836,187.0,1.0,False,Low
133139,Male,80,Non-Hispanic Black,Some college/AA degree,2.87,39372.721548,56920.857484,186.0,1.0,False,High
133140,Female,52,Non-Hispanic White,College graduate or above,4.56,14928.516659,16788.947513,177.0,1.0,False,High
133143,Female,31,Other Hispanic,<9th grade,0.58,33231.266619,41652.377229,182.0,1.0,False,Low
133144,Male,46,Non-Hispanic White,College graduate or above,5.0,65511.478658,70453.474714,180.0,2.0,False,Very High
133147,Female,67,Non-Hispanic White,Some college/AA degree,2.19,11312.836441,11116.570924,185.0,1.0,False,High
133150,Female,24,Non-Hispanic Black,High school/GED,4.34,20536.491438,33779.799089,179.0,2.0,False,High
133151,Female,80,Non-Hispanic White,High school/GED,5.0,30271.335719,60055.835438,174.0,1.0,False,Very High
133153,Male,24,Non-Hispanic White,High school/GED,2.94,23865.80146,31271.429748,184.0,2.0,False,High
133156,Male,71,Non-Hispanic Black,High school/GED,0.75,11104.015476,15236.394808,187.0,1.0,False,Low
133159,Female,63,Non-Hispanic Black,Some college/AA degree,3.69,23553.779291,26145.764263,176.0,2.0,False,High
133160,Male,75,Non-Hispanic White,College graduate or above,5.0,11184.700402,12462.027128,174.0,2.0,False,Very High
133161,Female,51,Non-Hispanic White,High school/GED,2.28,101010.337287,136572.860433,181.0,1.0,False,High
133167,Male,43,Non-Hispanic White,Some college/AA degree,3.96,74884.910833,84144.396964,178.0,1.0,False,High
133169,Female,48,Non-Hispanic White,College graduate or above,5.0,11306.705619,12720.698005,179.0,1.0,False,Very High
133170,Female,67,Non-Hispanic White,Some college/AA degree,4.56,11425.008839,12238.614335,185.0,1.0,False,High
133171,Male,55,Non-Hispanic Asian,College graduate or above,5.0,111752.406448,117416.849045,177.0,2.0,False,Very High
133172,Male,60,Other/Multi-Racial,9-11th grade,0.57,25707.056142,41480.683616,185.0,1.0,False,Low
133174,Male,39,Other Hispanic,College graduate or above,3.43,43679.691719,45668.789495,182.0,2.0,False,High
133177,Male,63,Other Hispanic,High school/GED,1.03,17577.313424,16246.341567,183.0,2.0,False,Mid
133178,Female,80,Non-Hispanic White,Some college/AA degree,4.92,49787.626097,91226.944999,182.0,2.0,False,High
133179,Male,45,Mexican American,High school/GED,2.0,62438.517829,91330.322035,175.0,1.0,False,High
133181,Female,33,Non-Hispanic White,Some college/AA degree,3.47,77296.658204,100003.432086,182.0,2.0,False,High
133182,Male,37,Non-Hispanic White,College graduate or above,5.0,102053.987964,102726.916513,178.0,2.0,False,Very High
133183,Female,66,Non-Hispanic Black,9-11th grade,0.77,9500.049771,12468.238202,175.0,2.0,False,Low
133184,Male,56,Non-Hispanic White,9-11th grade,1.51,36956.078309,51908.91597,187.0,1.0,False,Mid
133185,Male,69,Non-Hispanic White,Some college/AA degree,4.37,28708.936187,37101.161723,180.0,2.0,False,High
133188,Female,80,Non-Hispanic White,High school/GED,1.5,29232.650473,54450.675931,185.0,2.0,False,Mid
133191,Female,58,Non-Hispanic White,High school/GED,3.3,30925.290468,38026.480785,180.0,1.0,False,High
133192,Female,68,Non-Hispanic Black,Some college/AA degree,5.0,24530.295717,24465.419365,181.0,2.0,False,Very High
133193,Male,70,Non-Hispanic Black,9-11th grade,1.62,7001.677854,9452.005447,187.0,2.0,False,Mid
133194,Female,32,Non-Hispanic Black,College graduate or above,2.61,14618.96737,17599.319251,173.0,1.0,False,High
133195,Male,33,Non-Hispanic White,Some college/AA degree,1.17,19083.221877,30078.4812,180.0,1.0,False,Mid
133202,Male,30,Non-Hispanic Black,College graduate or above,2.06,106236.923515,123844.426597,173.0,2.0,False,High
133206,Female,69,Non-Hispanic White,College graduate or above,3.39,17162.004974,17597.330477,186.0,2.0,False,High
133208,Male,57,Non-Hispanic Black,Some college/AA degree,5.0,42939.672149,72660.700221,184.0,1.0,False,Very High
133209,Female,66,Non-Hispanic White,College graduate or above,5.0,16471.589789,17264.603767,179.0,1.0,False,Very High
133210,Male,40,Non-Hispanic Black,College graduate or above,4.1,103534.390259,128527.989586,180.0,2.0,False,High
133211,Male,58,Non-Hispanic White,College graduate or above,5.0,14438.267519,19492.433862,174.0,2.0,False,Very High
133212,Female,58,Non-Hispanic White,College graduate or above,0.66,10440.611251,12923.30474,175.0,2.0,False,Low
133215,Male,76,Non-Hispanic Asian,College graduate or above,5.0,27258.9913,33515.602217,184.0,1.0,False,Very High
133216,Female,51,Non-Hispanic White,Some college/AA degree,5.0,30684.368509,34391.83979,173.0,1.0,False,Very High
133218,Male,65,Non-Hispanic White,Some college/AA degree,2.62,48392.984245,56919.762293,180.0,2.0,False,High
133221,Male,74,Non-Hispanic White,Some college/AA degree,3.06,29454.227594,36660.935866,186.0,1.0,False,High
133222,Female,46,Other Hispanic,High school/GED,1.44,69176.217086,122230.534287,176.0,2.0,False,Mid
133223,Female,32,Other Hispanic,9-11th grade,1.29,20220.766508,20230.410913,184.0,2.0,False,Mid
133224,Female,73,Non-Hispanic White,9-11th grade,1.47,16440.247607,18688.324979,180.0,1.0,False,Mid
133225,Female,58,Other Hispanic,9-11th grade,0.74,7126.88191,7574.748313,183.0,2.0,False,Low
133229,Female,32,Non-Hispanic Black,College graduate or above,4.1,53762.343109,77244.747693,176.0,2.0,False,High
133230,Male,44,Mexican American,9-11th grade,3.15,42722.679829,54517.873409,182.0,1.0,False,High
133233,Female,65,Non-Hispanic Black,9-11th grade,0.88,6911.846326,7869.009426,183.0,2.0,False,Low
133234,Female,38,Mexican American,College graduate or above,5.0,26398.919175,30147.967553,174.0,2.0,False,Very High
133235,Male,36,Other/Multi-Racial,High school/GED,2.17,46484.637127,55208.236044,179.0,2.0,False,High
133236,Male,60,Non-Hispanic White,College graduate or above,3.02,29777.023546,33008.662971,175.0,1.0,False,High
133243,Female,44,Non-Hispanic Asian,College graduate or above,5.0,43246.356137,54071.153401,183.0,1.0,False,Very High
133246,Female,62,Non-Hispanic White,College graduate or above,4.56,14609.16676,15515.499079,175.0,1.0,False,High
133249,Male,41,Non-Hispanic Black,Some college/AA degree,0.72,12709.632807,19227.254281,184.0,1.0,False,Low
133250,Female,57,Mexican American,Some college/AA degree,0.99,41389.317811,53850.88125,185.0,1.0,False,Low
133251,Male,68,Non-Hispanic White,High school/GED,2.28,32659.40683,38094.642245,178.0,1.0,False,High
133255,Male,52,Non-Hispanic White,College graduate or above,5.0,35346.84311,39224.6035,187.0,2.0,False,Very High
133261,Female,79,Non-Hispanic White,High school/GED,2.58,18425.972125,36936.967758,179.0,2.0,False,High
133262,Female,21,Non-Hispanic White,Some college/AA degree,0.37,51076.212376,57218.029283,181.0,1.0,False,Low
133263,Male,34,Non-Hispanic White,High school/GED,1.6,53517.058412,59638.106032,185.0,1.0,False,Mid
133265,Male,55,Other Hispanic,Some college/AA degree,5.0,69739.01577,81837.311258,179.0,2.0,False,Very High
133266,Male,62,Non-Hispanic White,Some college/AA degree,1.1,18775.931958,18317.748006,184.0,2.0,False,Mid
133270,Male,60,Non-Hispanic White,Some college/AA degree,2.92,14169.975529,15907.069376,179.0,1.0,False,High
133271,Female,80,Other Hispanic,College graduate or above,2.16,12566.829991,17803.321474,183.0,2.0,False,High
133273,Female,59,Non-Hispanic White,High school/GED,1.92,25697.43365,36938.744024,185.0,2.0,False,Mid
